22,32,1,0,260,704
22,32,2,0,260,703
22,32,3,0,262,704
22,32,4,0,259,703
22,32,5,0,268,704
22,32,6,0,268,704
22,32,7,0,261,704
22,32,8,0,262,704
22,32,9,0,267,704
22,32,10,0,262,704
22,32,11,0,259,704
22,32,12,0,266,704
22,32,13,0,263,704
22,32,14,0,259,704
22,32,15,0,262,704
22,32,16,0,265,704
22,32,17,0,267,703
22,32,18,0,260,703
22,32,19,0,267,703
22,32,20,0,268,703
22,32,21,0,266,703
22,32,22,0,263,702
22,32,23,0,261,703
22,32,24,0,265,703
22,32,25,0,264,704
22,32,26,0,259,704
22,32,27,0,263,705
22,32,28,0,265,705
22,32,29,0,259,704
22,32,30,0,264,705
22,32,31,0,263,704
22,32,32,0,259,705
22,32,33,0,265,705
22,32,34,0,259,704
22,32,35,0,264,705
22,32,36,0,263,705
22,32,37,0,258,705
22,32,38,0,266,704
22,32,39,0,260,704
22,32,40,0,260,705
22,32,41,0,266,704
22,32,42,0,261,704
22,32,43,0,259,705
22,32,44,0,266,704
22,32,45,0,265,704
22,32,46,0,260,705
22,32,47,0,260,705
22,32,48,0,262,704
22,32,49,0,267,704
22,32,50,0,263,705
22,32,51,0,259,704
22,32,52,0,263,704
22,32,53,0,266,704
22,32,54,0,265,704
22,32,55,0,261,704
22,32,56,0,259,704
22,32,57,0,264,704
22,32,58,0,266,704
22,32,59,0,265,703
22,32,59,;;,15774,60,262
22,33,0,0,261,703
22,33,1,0,259,703
22,33,2,0,263,703
22,33,3,0,266,704
22,33,4,0,266,704
22,33,5,0,264,703
22,33,6,0,261,703
22,33,7,0,258,703
22,33,8,0,260,703
22,33,9,0,264,703
22,33,10,0,265,703
22,33,11,0,263,703
22,33,12,0,258,703
22,33,13,0,263,703
22,33,14,0,265,703
22,33,15,0,260,703
22,33,16,0,260,703
22,33,17,0,264,703
22,33,18,0,258,703
22,33,19,0,262,703
22,33,20,0,264,703
22,33,21,0,259,703
22,33,22,0,262,702
22,33,23,0,265,703
22,33,24,0,258,703
22,33,25,0,264,703
22,33,26,0,259,703
22,33,27,0,262,702
22,33,28,0,262,702
22,33,29,0,260,703
22,33,30,0,263,702
22,33,31,0,259,703
22,33,32,0,263,703
22,33,33,0,258,703
22,33,34,0,264,703
22,33,35,0,257,703
22,33,36,0,263,703
22,33,37,0,257,703
22,33,38,0,264,703
22,33,39,0,257,703
22,33,40,0,259,703
22,33,41,0,262,703
22,33,42,0,257,703
22,33,43,0,265,703
22,33,44,0,256,703
22,33,45,0,264,703
22,33,46,0,260,703
22,33,47,0,259,703
22,33,48,0,264,703
22,33,49,0,258,703
22,33,50,0,259,703
22,33,51,0,263,702
22,33,52,0,256,702
22,33,53,0,264,703
22,33,54,0,258,702
22,33,55,0,263,703
22,33,56,0,257,703
22,33,57,0,262,702
22,33,58,0,258,703
22,33,59,0,261,703
22,33,59,;;,15665,60,261
22,34,0,0,259,703
22,34,1,0,264,703
22,34,2,0,257,702
22,34,3,0,263,702
22,34,4,0,258,703
22,34,5,0,260,702
22,34,6,0,261,702
22,34,7,0,258,702
22,34,8,0,263,702
22,34,9,0,256,702
22,34,10,0,263,703
22,34,11,0,257,703
22,34,12,0,261,703
22,34,13,0,261,703
22,34,14,0,257,703
22,34,15,0,264,703
22,34,16,0,259,702
22,34,17,0,259,703
22,34,18,0,264,703
22,34,19,0,258,703
22,34,20,0,260,703
22,34,21,0,263,703
22,34,22,0,257,703
22,34,23,0,263,703
22,34,24,0,260,703
22,34,25,0,258,703
22,34,26,0,265,704
22,34,27,0,257,704
22,34,28,0,264,704
22,34,29,0,258,704
22,34,30,0,259,704
22,34,31,0,259,703
22,34,32,0,259,703
22,34,33,0,262,704
22,34,34,0,257,703
22,34,35,0,264,703
22,34,36,0,257,703
22,34,37,0,260,703
22,34,38,0,258,703
22,34,39,0,261,704
22,34,40,0,263,703
22,34,41,0,257,703
22,34,42,0,263,703
22,34,43,0,259,703
22,34,44,0,261,703
22,34,45,0,258,703
22,34,46,0,264,703
22,34,47,0,256,703
22,34,48,0,264,703
22,34,49,0,256,703
22,34,50,0,262,702
22,34,51,0,259,703
22,34,52,0,259,702
22,34,53,0,261,702
22,34,54,0,258,702
22,34,55,0,265,703
22,34,56,0,258,702
22,34,57,0,266,702
22,34,58,0,258,703
22,34,59,0,264,702
22,34,59,;;,15614,60,260
22,35,0,0,260,702
22,35,1,0,263,703
22,35,2,0,263,703
22,35,3,0,260,703
22,35,4,0,265,703
22,35,5,0,260,702
22,35,6,0,264,703
22,35,7,0,265,703
22,35,8,0,260,703
22,35,9,0,267,703
22,35,10,0,261,703
22,35,11,0,262,703
22,35,12,0,266,702
22,35,13,0,259,703
22,35,14,0,265,703
22,35,15,0,264,703
22,35,16,0,260,703
22,35,17,0,266,703
22,35,18,0,258,703
22,35,19,0,265,703
22,35,20,0,263,703
22,35,21,0,263,703
22,35,22,0,264,703
22,35,23,0,263,703
22,35,24,0,264,703
22,35,25,0,261,704
22,35,26,0,262,703
22,35,27,0,264,704
22,35,28,0,263,704
22,35,29,0,260,704
22,35,30,0,267,704
22,35,31,0,262,704
22,35,32,0,259,703
22,35,33,0,265,704
22,35,34,0,267,703
22,35,35,0,260,703
22,35,36,0,262,703
22,35,37,0,267,703
22,35,38,0,263,703
22,35,39,0,259,703
22,35,40,0,265,702
22,35,41,0,264,702
22,35,42,0,261,702
22,35,43,0,266,703
22,35,44,0,259,702
22,35,45,0,267,702
22,35,46,0,260,702
22,35,47,0,264,702
22,35,48,0,264,702
22,35,49,0,261,702
22,35,50,0,267,702
22,35,51,0,259,702
22,35,52,0,263,702
22,35,53,0,259,702
22,35,54,0,264,702
22,35,55,0,257,703
22,35,56,0,264,703
22,35,57,0,262,703
22,35,58,0,258,702
22,35,59,0,264,703
22,35,59,;;,15759,60,262
22,36,0,0,257,703
22,36,1,0,264,704
22,36,2,0,259,703
22,36,3,0,264,704
22,36,4,0,265,703
22,36,5,0,260,704
22,36,6,0,267,703
22,36,7,0,261,704
22,36,8,0,263,704
22,36,9,0,266,703
22,36,10,0,260,704
22,36,11,0,266,704
22,36,12,0,263,704
22,36,13,0,260,704
22,36,14,0,266,704
22,36,15,0,259,704
22,36,16,0,266,704
22,36,17,0,260,704
22,36,18,0,264,704
22,36,19,0,267,704
22,36,20,0,259,704
22,36,21,0,264,704
22,36,22,0,266,705
22,36,23,0,260,704
22,36,24,0,263,705
22,36,25,0,267,705
22,36,26,0,260,704
22,36,27,0,262,705
22,36,28,0,266,704
22,36,29,0,261,704
22,36,30,0,262,705
22,36,31,0,268,704
22,36,32,0,264,704
22,36,33,0,266,704
22,36,34,0,260,704
22,36,35,0,264,704
22,36,36,0,268,705
22,36,37,0,261,704
22,36,38,0,261,703
22,36,39,0,265,704
22,36,40,0,259,704
22,36,41,0,263,703
22,36,43,0,264,704
22,36,44,0,259,703
22,36,45,0,265,703
22,36,46,0,258,703
22,36,47,0,265,703
22,36,48,0,261,703
22,36,49,0,260,702
22,36,50,0,264,703
22,36,51,0,258,703
22,36,52,0,264,703
22,36,53,0,264,703
22,36,54,0,258,703
22,36,55,0,264,703
22,36,56,0,266,703
22,36,57,0,262,703
22,36,58,0,259,702
22,36,59,0,261,702
22,36,59,;;,15498,59,262
22,37,0,0,265,703
22,37,1,0,262,702
22,37,2,0,261,703
22,37,3,0,266,703
22,37,4,0,259,703
22,37,5,0,262,703
22,37,6,0,264,703
22,37,7,0,263,703
22,37,8,0,262,703
22,37,9,0,260,704
22,37,10,0,264,704
22,37,11,0,258,704
22,37,12,0,264,704
22,37,13,0,258,703
22,37,14,0,265,704
22,37,15,0,258,704
22,37,16,0,265,703
22,37,17,0,260,703
22,37,18,0,264,703
22,37,19,0,264,703
22,37,20,0,260,703
22,37,21,0,266,703
22,37,22,0,259,703
22,37,23,0,265,703
22,37,24,0,263,703
22,37,25,0,258,703
22,37,26,0,265,703
22,37,27,0,260,703
22,37,28,0,263,702
22,37,29,0,264,703
22,37,30,0,259,703
22,37,31,0,266,703
22,37,32,0,259,703
22,37,33,0,266,703
22,37,34,0,260,703
22,37,35,0,260,703
22,37,36,0,265,704
22,37,37,0,264,703
22,37,38,0,259,703
22,37,39,0,262,704
22,37,40,0,265,704
22,37,41,0,261,704
22,37,42,0,260,703
22,37,43,0,265,704
22,37,44,0,258,704
22,37,45,0,265,703
22,37,46,0,262,704
22,37,47,0,258,704
22,37,48,0,265,703
22,37,49,0,259,703
22,37,50,0,261,703
22,37,51,0,260,702
22,37,52,0,259,703
22,37,53,0,265,703
22,37,54,0,258,703
22,37,55,0,260,704
22,37,56,0,264,704
22,37,57,0,260,703
22,37,58,0,259,703
22,37,59,0,264,704
22,37,59,;;,15715,60,261
22,38,0,0,257,703
22,38,1,0,264,704
22,38,2,0,264,703
22,38,3,0,259,703
22,38,4,0,263,703
22,38,5,0,263,704
22,38,6,0,257,703
22,38,7,0,263,703
22,38,8,0,264,703
22,38,9,0,257,703
22,38,10,0,265,703
22,38,11,0,261,703
22,38,12,0,258,702
22,38,13,0,264,703
22,38,14,0,261,702
22,38,15,0,258,703
22,38,16,0,265,702
22,38,17,0,262,703
22,38,18,0,258,702
22,38,19,0,262,702
22,38,20,0,263,703
22,38,21,0,259,703
22,38,22,0,261,702
22,38,23,0,265,702
22,38,24,0,262,702
22,38,25,0,258,702
22,38,26,0,260,702
22,38,27,0,262,702
22,38,28,0,262,702
22,38,29,0,264,702
22,38,30,0,265,702
22,38,31,0,266,702
22,38,32,0,267,702
22,38,33,0,265,701
22,38,34,0,261,702
22,38,35,0,259,702
22,38,36,0,258,702
22,38,37,0,260,702
22,38,38,0,267,702
22,38,39,0,263,703
22,38,40,0,260,702
22,38,41,0,260,702
22,38,42,0,259,702
22,38,43,0,260,702
22,38,44,0,261,702
22,38,45,0,262,702
22,38,46,0,263,702
22,38,47,0,268,702
22,38,48,0,268,701
22,38,49,0,268,702
22,38,50,0,268,701
22,38,51,0,266,702
22,38,52,0,261,702
22,38,53,0,258,701
22,38,54,0,260,701
22,38,55,0,263,702
22,38,56,0,267,702
22,38,57,0,264,701
22,38,58,0,261,701
22,38,59,0,260,701
22,38,59,;;,15729,60,262
22,39,0,0,266,701
22,39,1,0,269,702
22,39,2,0,266,702
22,39,3,0,263,701
22,39,4,0,261,702
22,39,5,0,264,702
22,39,6,0,267,702
22,39,7,0,264,701
22,39,8,0,261,702
22,39,9,0,263,701
22,39,10,0,264,701
22,39,11,0,267,702
22,39,12,0,266,701
22,39,13,0,264,702
22,39,14,0,262,701
22,39,15,0,261,701
22,39,16,0,263,702
22,39,17,0,266,703
22,39,18,0,265,702
22,39,19,0,260,702
22,39,20,0,259,702
22,39,21,0,261,702
22,39,22,0,265,701
22,39,23,0,267,702
22,39,24,0,265,701
22,39,25,0,259,702
22,39,26,0,263,701
22,39,27,0,266,702
22,39,28,0,266,701
22,39,29,0,264,702
22,39,30,0,260,702
22,39,31,0,266,702
22,39,32,0,267,702
22,39,33,0,265,702
22,39,34,0,263,702
22,39,35,0,266,702
22,39,36,0,265,702
22,39,37,0,261,702
22,39,38,0,260,701
22,39,39,0,266,702
22,39,40,0,265,701
22,39,41,0,260,702
22,39,42,0,258,701
22,39,43,0,264,701
22,39,44,0,261,702
22,39,45,0,258,701
22,39,46,0,263,702
22,39,47,0,266,701
22,39,48,0,262,702
22,39,49,0,259,702
22,39,50,0,265,701
22,39,51,0,269,702
22,39,52,0,265,701
22,39,53,0,260,702
22,39,54,0,260,702
22,39,55,0,263,702
22,39,56,0,266,701
22,39,57,0,266,702
22,39,58,0,267,702
22,39,59,0,263,702
22,39,59,;;,15816,60,263
22,40,0,0,259,702
22,40,1,0,260,702
22,40,2,0,264,702
22,40,3,0,267,702
22,40,4,0,262,702
22,40,5,0,259,702
22,40,6,0,264,701
22,40,7,0,266,702
22,40,8,0,259,702
22,40,9,0,263,702
22,40,10,0,266,702
22,40,11,0,263,702
22,40,12,0,259,701
22,40,13,0,264,702
22,40,14,0,266,701
22,40,15,0,260,702
22,40,16,0,258,702
22,40,17,0,264,703
22,40,18,0,264,702
22,40,19,0,259,702
22,40,20,0,262,702
22,40,21,0,266,702
22,40,22,0,261,702
22,40,23,0,258,701
22,40,24,0,264,702
22,40,25,0,264,702
22,40,26,0,257,701
22,40,27,0,262,701
22,40,28,0,265,702
22,40,29,0,259,702
22,40,30,0,259,702
22,40,31,0,265,702
22,40,32,0,264,701
22,40,33,0,259,702
22,40,34,0,259,702
22,40,35,0,261,702
22,40,36,0,265,701
22,40,37,0,265,701
22,40,38,0,261,701
22,40,39,0,258,701
22,40,40,0,259,701
22,40,41,0,264,701
22,40,42,0,265,701
22,40,43,0,265,701
22,40,44,0,266,701
22,40,45,0,259,701
22,40,46,0,259,701
22,40,47,0,264,701
22,40,48,0,264,701
22,40,49,0,258,701
22,40,50,0,263,701
22,40,51,0,264,700
22,40,52,0,259,701
22,40,53,0,260,701
22,40,54,0,264,701
22,40,55,0,258,701
22,40,56,0,261,701
22,40,57,0,261,701
22,40,58,0,259,702
22,40,59,0,263,701
22,40,59,;;,15715,60,261
22,41,0,0,261,702
22,41,1,0,262,702
22,41,2,0,258,702
22,41,3,0,265,702
22,41,4,0,259,702
22,41,5,0,259,701
22,41,6,0,264,702
22,41,7,0,265,701
22,41,8,0,260,701
22,41,9,0,259,702
22,41,10,0,264,702
22,41,11,0,265,702
22,41,12,0,259,702
22,41,13,0,259,702
22,41,14,0,264,701
22,41,15,0,260,702
22,41,16,0,265,702
22,41,17,0,263,701
22,41,18,0,258,702
22,41,19,0,266,702
22,41,20,0,262,701
22,41,21,0,258,701
22,41,22,0,264,702
22,41,23,0,259,701
22,41,24,0,261,702
22,41,25,0,266,702
22,41,26,0,264,702
22,41,27,0,258,701
22,41,28,0,265,702
22,41,29,0,265,701
22,41,30,0,261,702
22,41,31,0,263,702
22,41,32,0,266,701
22,41,33,0,263,702
22,41,35,0,263,702
22,41,36,0,258,702
22,41,37,0,263,702
22,41,38,0,266,702
22,41,39,0,260,702
22,41,40,0,263,701
22,41,41,0,262,701
22,41,42,0,267,702
22,41,43,0,268,701
22,41,44,0,260,701
22,41,45,0,264,701
22,41,46,0,260,701
22,41,47,0,265,702
22,41,48,0,265,701
22,41,49,0,260,701
22,41,50,0,265,701
22,41,51,0,267,701
22,41,52,0,261,701
22,41,53,0,262,701
22,41,54,0,267,701
22,41,55,0,264,701
22,41,56,0,260,701
22,41,57,0,263,701
22,41,58,0,268,701
22,41,59,0,265,701
22,41,59,;;,15496,59,262
22,42,0,0,261,701
22,42,1,0,262,701
22,42,2,0,267,702
22,42,3,0,259,701
22,42,4,0,261,701
22,42,5,0,264,701
22,42,6,0,265,702
22,42,7,0,261,701
22,42,8,0,259,702
22,42,9,0,266,701
22,42,10,0,261,701
22,42,11,0,263,701
22,42,12,0,267,701
22,42,13,0,263,701
22,42,14,0,267,701
22,42,15,0,266,701
22,42,16,0,261,701
22,42,17,0,260,701
22,42,18,0,264,701
22,42,19,0,265,701
22,42,20,0,259,701
22,42,21,0,260,701
22,42,22,0,267,701
22,42,23,0,261,701
22,42,24,0,263,701
22,42,25,0,266,701
22,42,26,0,268,701
22,42,27,0,265,701
22,42,28,0,259,701
22,42,29,0,263,702
22,42,30,0,266,701
22,42,31,0,264,701
22,42,32,0,262,701
22,42,33,0,260,701
22,42,34,0,263,701
22,42,35,0,265,702
22,42,36,0,260,701
22,42,37,0,265,702
22,42,38,0,265,701
22,42,39,0,259,701
22,42,40,0,264,701
22,42,41,0,267,701
22,42,42,0,265,701
22,42,43,0,263,701
22,42,44,0,268,702
22,42,45,0,265,701
22,42,46,0,259,701
22,42,47,0,263,701
22,42,48,0,266,701
22,42,49,0,266,701
22,42,50,0,263,701
22,42,51,0,259,701
22,42,52,0,267,701
22,42,53,0,260,701
22,42,54,0,265,702
22,42,55,0,266,701
22,42,56,0,264,701
22,42,57,0,266,701
22,42,58,0,264,701
22,42,59,0,260,701
22,42,59,;;,15802,60,263
22,43,0,0,261,701
22,43,1,0,264,701
22,43,2,0,267,701
22,43,3,0,267,701
22,43,4,0,261,701
22,43,5,0,259,701
22,43,6,0,263,701
22,43,7,0,266,702
22,43,8,0,263,702
22,43,9,0,260,702
22,43,10,0,260,702
22,43,11,0,265,703
22,43,12,0,260,702
22,43,13,0,259,703
22,43,14,0,265,703
22,43,15,0,264,702
22,43,16,0,260,703
22,43,17,0,259,702
22,43,19,0,266,702
22,43,20,0,264,702
22,43,21,0,263,702
22,43,22,0,261,702
22,43,23,0,259,702
22,43,24,0,264,702
22,43,25,0,266,702
22,43,26,0,266,702
22,43,27,0,266,703
22,43,28,0,265,703
22,43,29,0,262,702
22,43,30,0,260,702
22,43,31,0,264,703
22,43,32,0,265,702
22,43,33,0,261,702
22,43,34,0,259,702
22,43,35,0,266,702
22,43,36,0,264,702
22,43,37,0,260,702
22,43,38,0,259,701
22,43,39,0,260,702
22,43,40,0,265,701
22,43,41,0,263,701
22,43,42,0,262,702
22,43,43,0,259,701
22,43,44,0,259,703
22,43,45,0,262,702
22,43,46,0,267,702
22,43,47,0,265,702
22,43,48,0,260,702
22,43,49,0,259,702
22,43,50,0,263,701
22,43,51,0,266,702
22,43,52,0,266,702
22,43,53,0,262,702
22,43,54,0,258,702
22,43,55,0,259,702
22,43,56,0,263,702
22,43,57,0,264,702
22,43,58,0,262,702
22,43,59,0,260,702
22,43,59,;;,15487,59,262
22,44,0,0,266,703
22,44,1,0,266,702
22,44,2,0,265,702
22,44,3,0,261,703
22,44,4,0,261,702
22,44,5,0,263,702
22,44,6,0,265,702
22,44,7,0,267,702
22,44,8,0,267,703
22,44,9,0,264,702
22,44,10,0,261,703
22,44,11,0,259,702
22,44,12,0,261,702
22,44,13,0,263,702
22,44,14,0,264,703
22,44,15,0,259,702
22,44,16,0,259,702
22,44,17,0,264,703
22,44,18,0,263,703
22,44,19,0,259,702
22,44,20,0,262,703
22,44,21,0,259,703
22,44,22,0,262,703
22,44,23,0,266,703
22,44,24,0,260,703
22,44,25,0,260,704
22,44,26,0,261,704
22,44,27,0,266,704
22,44,28,0,263,703
22,44,29,0,259,704
22,44,30,0,262,704
22,44,31,0,266,704
22,44,32,0,259,703
22,44,33,0,260,704
22,44,34,0,266,704
22,44,35,0,261,704
22,44,36,0,260,703
22,44,37,0,265,703
22,44,38,0,263,703
22,44,39,0,259,703
22,44,40,0,265,703
22,44,41,0,266,703
22,44,42,0,261,703
22,44,43,0,259,703
22,44,44,0,264,702
22,44,45,0,266,702
22,44,46,0,267,702
22,44,47,0,262,702
22,44,49,0,260,702
22,44,50,0,262,702
22,44,51,0,265,702
22,44,52,0,265,702
22,44,53,0,262,702
22,44,54,0,258,702
22,44,55,0,265,702
22,44,56,0,266,702
22,44,57,0,261,703
22,44,58,0,259,702
22,44,59,0,263,702
22,44,59,;;,15492,59,262
22,45,0,0,258,702
22,45,1,0,261,702
22,45,2,0,264,702
22,45,3,0,258,702
22,45,4,0,262,703
22,45,5,0,260,703
22,45,6,0,259,703
22,45,7,0,265,702
22,45,8,0,259,703
22,45,9,0,259,702
22,45,10,0,266,703
22,45,11,0,259,703
22,45,12,0,261,702
22,45,13,0,260,703
22,45,14,0,259,704
22,45,15,0,265,703
22,45,16,0,259,702
22,45,17,0,257,702
22,45,18,0,262,703
22,45,19,0,258,702
22,45,20,0,260,702
22,45,21,0,265,703
22,45,22,0,261,702
22,45,23,0,258,702
22,45,24,0,263,702
22,45,25,0,265,703
22,45,26,0,258,702
22,45,27,0,262,702
22,45,28,0,265,702
22,45,29,0,258,703
22,45,30,0,262,702
22,45,31,0,264,703
22,45,32,0,258,703
22,45,33,0,263,702
22,45,34,0,262,702
22,45,35,0,258,702
22,45,36,0,266,702
22,45,37,0,260,702
22,45,38,0,262,702
22,45,39,0,265,702
22,45,40,0,258,702
22,45,41,0,259,703
22,45,42,0,265,702
22,45,43,0,260,702
22,45,44,0,267,702
22,45,45,0,266,702
22,45,46,0,258,701
22,45,47,0,264,702
22,45,48,0,261,702
22,45,49,0,261,702
22,45,50,0,263,701
22,45,51,0,258,701
22,45,52,0,259,702
22,45,53,0,264,701
22,45,54,0,257,702
22,45,55,0,262,702
22,45,56,0,264,702
22,45,57,0,257,702
22,45,58,0,262,702
22,45,59,0,261,702
22,45,59,;;,15672,60,261
22,46,0,0,260,702
22,46,1,0,265,702
22,46,2,0,261,702
22,46,3,0,258,702
22,46,4,0,264,702
22,46,5,0,264,702
22,46,6,0,258,703
22,46,7,0,260,703
22,46,8,0,265,702
22,46,9,0,259,702
22,46,10,0,259,702
22,46,11,0,264,702
22,46,12,0,262,702
22,46,13,0,258,703
22,46,14,0,261,702
22,46,15,0,264,702
22,46,16,0,260,702
22,46,17,0,258,702
22,46,18,0,265,701
22,46,19,0,259,702
22,46,20,0,260,702
22,46,21,0,266,702
22,46,22,0,260,702
22,46,23,0,260,702
22,46,24,0,265,701
22,46,25,0,260,701
22,46,26,0,262,701
22,46,27,0,265,702
22,46,28,0,259,702
22,46,29,0,265,702
22,46,30,0,265,702
22,46,31,0,260,702
22,46,32,0,261,701
22,46,33,0,266,702
22,46,34,0,261,702
22,46,35,0,259,702
22,46,36,0,262,702
22,46,37,0,266,702
22,46,38,0,264,702
22,46,39,0,259,702
22,46,40,0,260,702
22,46,41,0,265,702
22,46,42,0,266,702
22,46,43,0,260,702
22,46,44,0,258,701
22,46,45,0,261,701
22,46,46,0,265,701
22,46,47,0,261,702
22,46,48,0,261,701
22,46,49,0,270,702
